i love the idea of tiles replacing the rows of icons like on the iphone , only wish more tiles could be added to the home screen without having to scroll  .
as a facebook avid user , all i can say is their facebook app is off the hook  .
small people hub with friends pictures shows in color eachtime an update is made  .
microsoft made the camera ability quite easy to use , with not having to log in any camera app just to take a picture  .
the photos are crystal clear as well and the sound quality is amazing  .
as a business woman i really appreciate the microsoft office capabilities and my sons tried the xbox live features and were blown away  .
(they asked for one themselves but for now , they will have to wait , mommy actually likes having the coolest phone in the house)  .
i have just begun to explore the functions of the phone but already i'm sold on a windows based phone and you know what  .
while i'm peeved that someone stole my iphone , it did give a reason to consider other phones and drive home with the newest , up to date , phone out updated  .
on nov 8 , 2010  .
a very nice phone with live tiles and hubs  .
definitely comes handy for a person who lives online almost every moment  .
it may not have the features of windows mobile has , but is definitely stronger than iphone and androids in many ways  .
this is still 1  .
0 and will get improved over the time  .
look at ios 1  .
0 and ios 4  .
1 , android 1  .
0 and andorid 2  .
2 , you will see a progression , the same will come here too updated  .
on oct 21 , 2010  .
the os is killer , the hardware is solid  .
there's enough apps to keep my busy for the time being .
i changed from the captivate to the focus  .
i really liked both phones hardware wise , but the operating system is what sold me on the focus  .
when i first got my first android phone i though it is the best phone i ever had , but i is mistaken  .
the web experience is the same on all phones , trying to use a small screen to experience the full web is never ever going to compare to a laptop or pc  .
so i will continue to use those to fully get my web experience  .
i really love the interface of windows phone 7  .
it is easy to get around and i am finding new features and things to get around everyday using the phone .
i have never had an iphone , or an android phone , but i always envied all those people who had one  .
access to all those applications had something to do with it but i is a windows die hard , my tilt 2 , my tilt , my cingular 8525 , i think , and my audiovox , had served me well all this time  .
but envy is envy , and it would not go away until i got my hands on my focus  .
i am envious no longer even though they call it windows phone 7 , this is not windows  .
this is a stunning new operating system , that i think , will amaze people i have apps , not a lot , but i have them , and they are good  .
i is able to see a movie on it , through the netflix app  .
that is awesome to me the emailing system , via hotmail , is beautiful , but so is everything else i purchased a separate 8gb microsd card , sandisk , certified as the manual says , and worked nicely  .
if you decide to install one , download the manual and follow the instructions  .
just like that 16gb of storage , and after a barrage of downloads , i have 13gb left my only issue is it's inability to sync with outlook directly  .
all i have is in outlook , but there are ways around it , and i will find a solution no cut and paste they say , and i really do not care , it will come sooner or later definitely a beautiful phone , a great operating system , different , powerful , and a great all around alternative to ios4 and android i love my focus .
beautiful os , beautiful screen , beautiful touch , less than beautiful keyboard  previous phone (treo pro)  .
i really wanted this phone for it's ms office interoperability , especially onenote which i rely on as much as my email  .
i find the ui intuitive and just down right gorgeous  .
this is my first phone with a data plan and i'm enjoying the experiencing  .
i cannot believe that this os came from microsoft  liked  .
the screen is gorgeous  .
it is the perfect compliment to the minimalist , perfectly understated win 7 os  .
from the pictures , i thought it is going to be boring or simplistic  .
however , after experiencing the animated tiles and beautiful touch sensitivity i am sold  .
two people at work told me today they were not going to upgrade to apple 4  .
the voice activated browser is awesome  .
it got in    n    out and chipotle when i tested it  didn't like  .
i came from a treo pro and had a physical keyboard so i am not used to the soft version  .
the keys seem to be a bit small and i make a lot of mistakes  .
the suggestion feature is nice ; it unobtrusively shows possible completions on the line below the text  .
also , there is no arrow back key so if you misspell a word you have to completely delete it to correct it  .
the arrow , window and search button at the bottom are super sensitive  .
annoying when you are typing a message and you are pushed out to the home screen  .
hitting the arrow takes you back to where you left off but could be better  .
the market place and the music player became unavailable when i played a sample from an album i is considering for purchase and didn't stop it before i returned to the home screen  .
i turned the phone off/on and the problem went away    the browsing is fantastic  .
the touch sensitivity makes it easy to zoom and pan , which is painful on my treo pro  .
the voice searching works surprisingly well     .
the voice commands were great on my treo pro and they are even better on my win7    the camera is nice (built    in flash) and it will take pictures without having to unlock it    speaker phone works well but for some reason they have ridiculously small button to go to your contacts to start dialing  .
i definitely miss my treo pro keyboard speed dial  .
although , being able to say call xyz is perfect for hands    free driving    bluetooth is buried  .
they need to put it on the home screen so i can turn it off/on when i drive  .
hmm maybe i can do it with a voice command  .
xbox gaming icing on the cake  .
it recognized my gamer tag and links my home gaming with my cell phone    zune syncing for music no more clunky activesync i like that    i have separate tiles for each of my email accounts  .
corporate exchange server works well    enough apps for me   netflix , flickr , facebook just waiting for skype  .
do not give me copy/paste multiprocessing if it kills the battery life  .
my treo pro is always running junk in the background that i thought i closed  .
i want my phone to work when i'm on my commute home i would love to see a samsung with a slide out keyboard , although i really like the slim size of the phone all in all a great experience  .
my wife like it so much she bought one a couple days later  .
in the words of a colleague 'microsoft nailed it  .
i am a microsoft windows user  .
i started in computers with dos and though i have been disappointed with microsoft in the past on occasion , they have come through with a winning product  .
i know that the iphone is great and android is the current wave , but windows phone 7 cannot be easily dismissed  .
for a 1st version of a new os , it surpasses both of the aforementioned products  .
the first update should only increase my liking of the software  .
kudos to samsung as well , for the display on this phone the people hub is an awesome start to getting into the phone  .
all contacts were loaded and linked with the right cell phone numbers in half the time that is expected  .
zune also gives a much better first impression for me than itunes did  .
love the presentation style of the software .
my background   i is a long time windows mobile user with att  .
have used a blackberry for work , and wife has an android phone  .
i've played with , but never owned an iphone , but i do have an older video ipod  .
have a wii but no xbox i is all set to go android when i caught wind of wp7  .
glad i waited  .
got my focus on launch day and have been really happy  .
if ms can push out frequent updates to add features and improve the product , then they've got a winner  .
i have no regrets  .
lots has been written about what's missing , but most people won't care too much because the core phone works great  .
people make a big deal about cut and paste but i've not missed it  .
teathering  .
used it on my wm6  .
1 phone twice in 4 years so i do not miss that  .
multitasking  .
would be nice for 3rd party apps , but most of the core apps in the os (like the zune player) will play in the background  .
deal breakers for some , but for the majority of users out there (the non techie types) , this smartphone will be easy and fun to use  .
yes , iphone lovers , this is a ms product that is actually fun to use  .
i've had a few iphone users comment to me how nice wp7 is in their eyes my biggest surprise came from signing up to the free zune pass trial subscription  .
i've heard from zune fanboys how great the zune experience was , blah , blah , blah , better than the itunes / ipod world  .
let me tell you , the zune experience is awesome  .
sold  .
i think many new wp7 owners with ipods are about to be blown away by how much more useful , and cool zune is than itunes  .
wow , itunes and my ipod look stupid now  .
thank you wp7 .
the samsung focus is the windows phone to get  .
it's elegant form factor fits your hands perfectly , and it's incredibly light  .
the screen is to die for , and it showcases microsoft's metro ui beautifully  .
you can barely tell where the screen ends and the phone begins  .
it's quite amazing a previous reviewer mentioned a con that it is only 256mb of ram  .
that is false , and has been confirmed by samsung that the phone is indeed 512mb  .
you simply could not get this type of performance with 256mb  .
it is the one of the fastest windows phone (if not the fastest) the phone build itself feels quality  .
engadget said it felt cheap , but that is simply not the case  .
the phone is plastic but still has a very premium feel to it  .
it is very very light  .
it's the first thing the people i show the phone to compliment it on  .
the screen comes in at a close second integration with facebook and other social networks is a lot of fun  .
i left the option to show my facebook friends in my contacts list  .
it makes me feel like i have a world of people at my finger tips  .
it automatically pulls any contact information from facebook and shows it in the people hub like it would any other contact on the phone  .
you can also link up multiple contacts if you had them on your gmail , windows live , facebook or just stored in the phone the typography of the os paired with this screen is something to marvel at  .
i find myself enjoying reading e    mail on the focus over gmail , because it's so clean and tastefully laid out  .
there is not any message threading , but it's still very nice  .
i got through a pretty heavy days use and drained the battery by the end of the night , but that is a little more abnormal usage  .
you can expect to have to charge it every night , and it would be wise to have a car charger if you expect to be gaming or watching netflix more than normal the screen animations are subtle , but they really add to the whole experience  .
my favorite is deleting e    mail  .
you press the trash can and it does a slick little bounce away fade thing  .
super fulfilling when it's a spam message  .
the os is full of little details like that , and it makes the phone feel very modern and slick the maps application simply annihilates anything i've done with google maps in the past  .
granted , it doesn't have turn by turn , but you can literally go from a rendered road map of your town , to a render of the world map in about 2 seconds google did just release a search app , which is a nice alternative to bing  .
no word on the ability to actually use google instead of bing for the primary search  .
microsoft has said that is pretty locked down the browser is very fast as well  .
hard to believe it's ie , but the ie team is making some huge progress with their latest browsers , and this one does not disappoint  .
multitasking tabs is a sinch , and every page i've gone to renders promptly and properly  .
i do wish it had text reflowing after zooming in  .
if you do zoom in , you will be stuck viewing portions of the page , rather than android's flowing of the text to fit the screen i've been a zune user since it launched in 2006 , and i have always preferred it over the ipod  .
the main reason i switched is because of the subscription based service it offered , and it's slick interface  .
thankfully that interface has made it all the way into every aspect of the windows phone , which makes me feel right at home  .
the twist navigation is fast and logical , and while you may be swiping quite a bit in wp7 , i do not foresee it bothering anyone while there are some things missing , microsoft has made a great effort to create a viable , consumer    oriented smart phone os , and i think they have succeeded  .
wp7 puts a great alternative out there for people who are sick of it ios/android style interface which , to me , is starting to look very stale next wp7  .
call quality and instant messaging experiences are transparent  .
it has a growing marketplace backed by the xbox live integration  .
it is a lot of fun getting achievements while playing earth worm jim which originally came out for the snes a while back  .
the at a glance information is great  .
most of the time i just check the lock screen for any new phone calls , messages , emails or calendar updates , and if there is not anything showing , i'm back to life as usual the focus is slick , slim , light and features a gorgeous form factor and display  .
there is not much more you can say about it  .
samsung nailed it  .
it fits my hand like a glove i hate to quote the commercials , but the phone really does save you from you phone  .
it gives you what you want at a glance , and it provides a rich , engaging experience when doing everything else  .
if you're looking for a different kind of phone experience than ios/android that is fast and functional , the focus will not disappoint  .
best purchase i've made in a long time .
i love the device , thus far  .
i've only encountered one recurring issue and it's fairly minor   exit out of a text while re    orienting from landscape to portrait and you'll get a white screen (that's it  .
) i used to use phones with slide    out keyboards and this is my first dedicated candy bar  .
so far , i've had no problems with the transition    i just wish it had swype docking the device for limited support for landscape mode is somewhat of a joke  .
the times where landscape is not supported is usually when you'd never need it anyway  .
the only exception (i know of) is when browsing the internet in landscape , you cannot view the url or use the keyboard and yes , the phone does feel plasticky , because it is  .
it's very lightweight , which makes me somewhat cautious when using it  .
hopefully , some new decent cases will become available , which will add slightly to the heft  .
the cases at launch are pretty much garbage or only available in red (i do not know why  .
if waiting is not an issue , i would advise one to wait until a local invisible shield supplier has the focus protector in stock and also wait until there are some decent cases available  .
if you cannot wait , go grab one and enjoy  .
just be careful  .
wp7 interface is perfect for my wife  .
i think she's the target user this phone  .
same power of an i phone with training wheels  .
the non    tech crowd are going to eat this phone up  .
microsoft is back in the game , every phone is good for home , business and play  .
this will not hurt iphone but some of androids , all of the nokia's ans most of the blackberries are there to be had .
great option for unhappy i    phone users  .
i hope ms continues to improve .
the bottom line is that this phone is a winner  .
it's fantastic and iook forward to ms pushing out updates to address the very minor issues that i've discovered  .
it helps me be more productive and i is up and running on it in about 15 minutes .
the focus enforces at t's line to now host the iphone , captivate , and now this at t has the most versatile line up yet , with tmobile in second (only because it doesnt have iphone) , sprint in third (mostly android with i think only 1 window phone) , and verizon in dead last (offering only android phone) , atleast in different types of phone os's availible  .
i really wanted to love everything about this phone , but for me the inability to send video at all (either via mms or email) is a show stopper  .
i bought and returned the phone in one day  .
the people at the at t store were unaware of the video issue , so at least they were kind enough to refund my entire purchase  .
if ms updates the two glaring deficiencies i found , i'd run right back to at t and buy the focus again updated  .
on nov 11 , 2010  .
great phone for those who are not tech geeks like me  .
okay phone for those who demand perfection from a high tech phone like this  .
i love the phone , but sometimes these design flaws and high maintenance really turns me off  .
i am constantly cleaning the screen so i can use it  .
i have changed my hand positioning when i make a call or hold the phone because of the power/lock button  .
the issue of not being a plug and play still haunts me  .
zune syncs things into my phone that i don't want it too  .
sometimes the integration of my facebook into my phone is not what i want  .
i still don't like the fact that the micro sd card is internal and you have to use a windows 7 approved card , which means it's going to be expensive  .
the apps are great to have and use  .
there are litterally thousands of free apps and pay for apps available  .
i wish people left more comments on the apps to see if it's worth downloading  .
the music and video app is great , but you can not use an mp3 in your data base to turn it into a personal ringtone  .
these are just some issues that i have encountered and i have had this phone for only a week  .
i hope that windows 7 people come out with a patch relativley soon to fix some to all of these issues  .
it is a great alternative for the apple phone for normal people , but i do not recommend it for tech geeks like me  .
there are too many flaws and too few redeeming qualities to make it a end    all    be    all phone .
the samsung focus is a sexy beast of a phone  .
the amoled capacitive touch screen is gorgeous and works flawlessly  .
all the hardware buttons are nicely laid out and the usb sliding  .
door  .
is a very elegant solution  .
pull this phone out and people notice it right away  .
it is a daily charger when it comes to battery and does not quite make it through a full day of intense use  .
love that snapdragon processor  .
using the phone first thing i found out is that windows phone 7 (wp7) is a two    handed operation  .
there is very limited ability for any one handed operation as the hardware back button is located on the very lower left of the unit and is heavily used through the wp7 experience  .
as a blackberry user i never appreciated so much the ability to pull out the unit , check email and return the unit one handedly until i used the wp7 there is no haptic choice for feedback while typing only sound  .
the sound is so quiet you turn up the sounds which turns up your ringer  .
you put in your headphones and reduce the volume the ringer/notification volume reduces this includes alarm notifications  .
yep , there is one master volume in wp7 and it really sucks  .
as far as notification goes you can choose sound and vibration , sound , vibration or none  .
you cannot tailor the vibration notifications at all and the sound notification choices are very limited  .
nor can you adjust the leds for notifications  .
one can also not change the ringtones or add ringtones  .
yes you read that correctly , the dozen ringtones you get with the unit are the ones you are stuck with and cannot be modified  .
(from the windows phone support page    note it  .
s not currently possible to add ringtones to your windows phone 7  .
the unit has no bedside or auto on/off modes themes should have been called colors as that is all you can adjust colors and whether the background is light or dark you have a  .
unified  .
calendar but no unified mailbox  .
i have 5 tiles (sms , gp mail , gmail , hotmail , phone) to check where i would just look in one place on the bb  .
ve lodged a bug complaint on the email and the calendar as changes made to email are not being reflected on the servers (marked as read , deleted , moved to a folder)  .
this occurs on all my email accounts (hotmail , gmail , gp)  .
also calendar entries created on the phone do not make it to the google calendar and this is a confirmed bug  .
when i connected my phone to gp mail i is not forced to lock my screen or use a password  .
luckily we do not have the requirements of email being encrypted on device and alphanumeric passwords turned on as these are not supported on wp7 at this time other  .
features  .
include    .
no static ips (dhcp only)  .
cannot connect to hidden ssid wireless networks    no cut    n    paste  .
no way to screen capture  .
no out of office support  .
no socket support  .
no way to discern your mac address (other than attempting to connect to a friendly router and reading the logs  .
email search only searches the current folder and there is no search customization (sender , date , etc  .
cannot search calendar entries  .
no way to back up sms  .
no task list  .
no categories on email  .
one can only flag for follow up but there are no properties you can set on the flag  .
no message threading  .
no html5 support  .
no flash support  .
no mpeg support  .
no avi support  .
no vpn support  .
no google anything (your search engine is bing and you can  .
t change it  .
zune is the new itunes  .
limited to 8 shortcuts on the visable home screen    many features require windows live id  .
all those kooky photos in your gp presence (outlook 2010 users know what i'm talking about) yup on the phone    status bar disappears and does not give much info to begin with (no battery % , signal type) and is not customizable    alarm is dead after two alarms in a row  .
known bug  .
power cycle is the only solution at this time    no remote desktop capability (this is native in winmo 6  .
3 and is a huge oversite not being on wp7)  .
i took the wp7 for a short trip and found out some additional items    bing maps are horrible  .
it can  .
t find places addresses 70% of the time    if you use the gps to drive around and don  .
t have your phone plugged in  .
it will be dead in ~1  .
5 hours    exchange notes are mia  .
the device can have multiple calendars but it will only sync one calendar  .
the device only vibrates two times on inbound calls  .
that  .
s it    the camera goes back to default settings every time you open it  .
pretty much every app (maps , bing , etc  .
) has this  .
feature  .
one cannot browse the global address list    the voice activated features work sporadically at best as does bluetooth connectivity    wpa2 enterprise not supported (  .
device or personal certificates are unfortunately not supported in current version of windows phone 7 , wpa2 and authentication with username and password is supported  .
do your homework    .
http  //social  .
msdn  .
microsoft  .
com/forums/en/windowsphone7series/threads  .
bottom line    maybe windows did not think of the average user in mind  .
for the enterprise user , great  .
for the small business person , not so great  .
user interface offers needed improvement but without being able to access to your files via usb or skydrive , android and iphone knocks this one out of the ball park  .
sorry windows , i had great expectations for you but once again you gave us 1 good feature for every 3 bad .
