not only mail but also picasa , gtalk , calender etc thats what it can achieve by simple tweaking and can be much better it does not mean that it is bad  .

the screen is just awesome , the touch is great  .

there were few instances when it is unresponsive but i am sure that has been fixed in froyo 2  .

the phone works great on wi    fi , 3g , edge , gprs  .

it is a whole phone unlike others , and best is you can do lot of things simultaneously  .

the media player is ok , and do not expect more from it either  .

videos are of very good quality and uploading to youtube works just great the app store has everything one can need , want or desire ofcourse the list for latter two is limitless overall this is a phone that is far ahead of its generation , there may be a better phone than this but not in the very near future .

android operating system is superior to blackberry os and windows mobile os  .

i have used both for many years  .

android is simpler and more powerful at the same time  .

with the next update , storing apps on memory card is possible 2  .

size of phone makes it easy to use  .

i use a hardshell case with it which i would recommend and a clear screen cover  .

screen is responsive and after a day with the phone , it is intuitive to navigate anywhere  .

bigger screen than iphone and slightly thinner than iphone 3  .

apps   the android market is growing and already has over 60 , 000 apps  .

the apps do not have the same restrictions as the iphone apps so you can pretty much do anything you want to your phone  .

use another browser or replace homescreen    no problem  .

can you do that with iphone  .

speed   fastest smarthphone on market with a 1ghz processor and great graphics  .

this thing is great for video or about anything you think you can put on it 5  .

camera 5megapixel and video   i use it all the time  .

in fact , i use it more often than my 12 megapixel nikon  .

great quality and flash works really well 6  .

call quality is great 7  .

battery life   works well most of day  .

i leave about 9and come home at 5  30  .

it last mosts of day  .

if i leave 3g active connection with voip and bluetooth on for car , it will go quicker but that is expected  .

i have car charger 8  .

bluetooth car connection   hooked it up in 60 seconds first time and it works like a charm  .

love this feature 9  .

screen   the screen clarity and brightness are great  .

if you are outside in direct sunlight  .

check the autobrightness setting and you will not have a problem  .

the graphics do look good and vivid  .

there are some arguments as to whether the screen technology is the best or not  .

but the nexu one's output looks comparable or better than any other phone i have seen on the market 10  .

expandability   sd card makes this a great expandable phone .

bottom line  .

with android 2  .

2 os , this kills the iphone .

the list of nexus one cans    the phone has a 1 ghz processor , 3  .

5g capability , is completely unlocked for ease of transfer , can handle the largest microsd cards available (comes with a 4gb card) , can store to external memory as of android os 2  .

2 , full multi    touch capability , can view video in hd quality , can sync with your calendars or outlook , can search anything (e  .

you contacts , the web , stored files , etc) either by voice or text through a unified and built in search engine , runs any application simultaneously with any other application , 5mp camera with a flash , screen is oled which saves on battery life , can provide built in usb tethering and wifi hotspot for other devices , can use wifi for sms or phone service thereby saving your minutes for when you are not at home , and all of this is run from an open source os that is installed on more phones than there is iphones the list of nexus one cannots    cannot be restricted to one service provider , cannot make your bed or prepare your breakfast (yet) really , i would enjoy finding an actual flaw with this device that cannot be reasonably attributed to the fact that we have not perfected 3d projection or nuclear powered phones .

i found no issues yet with my nexus one  .

love you google .

if you're reading this review to decide if you should spend the big money on this phone , i can only tell you i have been pleased with my purchase  .

i would do it again and i have no iphone envy as yet  .

voices are clear and the voice to text recognition is very cool  .

the phone's looks and feel are just smooth , that  .

s all i can say  .

the on    screen keyboard works great  .

i'm using at t service and side by side comparison shows my pages load slightly faster than an iphone 3gs  .

call volume is not super loud on the highest setting but it is not a problem .

i've owned the original iphone and the iphone 3gs before switching to the nexus one  .

i is a little hesitant to switch from the polished apple iphone 3gs to the google android nexus one  .

android is amazing though  .

widgets are the greatest os feature  .

also , the ability to add shortcuts on the homescreen is a huge time saver  .

i put direct dials to my contacts that i'm calling all the time  .

now i only have to push one button when i want to call them  .

android has come a long way over the past year  .

it's finally an solid os that can compete with apple head to head  .

i for one think that android is superior to apple right now , this is the best phone on the market .

outstanding phone , upgraded from a g1 , prior to that a wing  .

my girlfriends fingers don't seem to be as responsive on the touch screen as mine    so , i do not think it's necessarily the phones fault all in all , beautiful , beautiful phone  .

blazingly fast , great battery life , great camera , great user interface  .

and it will just keep getting better  .

i really hate to give it such a great review    i enjoy being the only guy on the block who has one  .

so , enjoy your iphone , suckers  .

it's a do it all pocket device  .

also unlocked , customizable , multitask , etc  .

i cannot say enough  .

love this phone  .

this phone has a lot of pros but very little cons  .

although i paid 530$ for it , i use my tmo g1's sim card so i only pay like 65$ (taxes included) a month for 400 mins , unlimited text , and unlimited data .

overall a great phone  .

will definitely recommend this .

it is a fast phone , with a big high resolution touch screen .

i researched this phone for quite a while before going with it , and i am not disappointed at all  .

i also switched from verizon to t    mobile  .

this is a leap of faith  .

i took a survey of my friends who had what service , and more than not i received better answers from t    mobile users , so i switched instead of waiting for verizon's version  .

i'm glad i did  .

much better reception and call quality (at least for me since location has a lot to do with it , and i'm in orlando , fl)  .

much cheaper plan  .

i had a 17% corporate discount with verizon , and if i stayed with them , i would have paid $20 more a mouth for the same plan and features , and that is with my discount  .

i have been using it all day everyday , and keep finding cool new features  .

i did use an iphone , and i hate comparing the two , but everyone does , so here is my comparison  .

pretty much even  .

n1 can multitask , and has a much better look and feel  .

call quality is better on n1 too  .

the screen size it a bit larger , but much better looking , and sharper  .

the bottom line for me is this phone rocks  .

do not think twice to buy it sight unseen online  .

you will not be disappointed .

the greatest phone i have ever owned  .

do not want an iphone you should get this  .

want to get an iphone  .

look at this as well  .

flash is nice but a little behind the internet's  .

i love the live desktop  .

did i mention slim and sexy like a supermodel updated  .

on may 23 , 2010  .

trust me dont compare with iphone , never used iphone so dont know it  .

this phone looks 100 times sexier than iphone , just hold this in your hand and feel  .

i took this to mall to get protector sheet  .

everyone is looking at this phone , made me feel very proud , this one is the best the good thing there is a solution to fix any issue you face in this phone , only thing you need to either discover or read online menu .

only people who spend all day worshiping the next new device will se major flaws  .

us regular folks think its great  .

got the droid last month , didn't like it , too bunky , i went from iphone to droid , so i wasnt used to it  .

but this nexus one , is for sure better than iphone in all the bad ways , and has all the features that iphone excelled at  .

give it a chance  .

you will like it  .

also you have to have the right apps for the phone  .

maybe that's why people do not understand it much  .

best phone ever , i used to have an iphone 3gs w att , it is the best phone 2 years ago , until iphone users abused the network , now it's one of the slowest speed ever  .

so i switched to nexus one  .

it has almost every good things that iphone has to offer , (along with other apps)  .

yet , replaces all the cons of an iphone  .

the ne    sayers are criticizing the phone , they are just haters , or they do not really know how to make the best use of the nexus one updated  .

on feb 8 , 2010  .

phone w/all you need in a smartphone  .

beats all of them hand down i have tried all smartphones this is the best thus far .

this phone is fast  .

you can run 10 different apps and switch between between them in half a second  .

web pages load fast , fast , fast over wifi (first phone to use 801  .

11n) and t    mobile 3g is more than adequate for my needs  .

cloud connection with google services is pretty amazing  .

voice to text is suprisingly awesome    i hardly ever bother with the onscreen keyboard now although it's as good as the iphone in my opinion  .

i took me about a week to really figure out what the phone can do  .

but if you bother to read the manual unlike me , then you may learn how to operate the phone quicker  .

coming from the iphone os , it took awhile for me to get over the fact that andriod is different and initially i is expecting things to work as they do on the iphone  .

but now that i've had the phone for a month , i'm in love with andriod and cannot imagine ever going back  .

google so far has been super responsive to customer needs  .

they just released an over the air update to the os that enables pinch    to    zoom in some of the native apps and cleaned up some 3g reception issues    and the phone has been out barely a month  .

google has done incredible work here with andriod    in a few years it has brought it to a level where it competes with the iphone os and there's no signs of it slowing down  .

the devleoper community for andriod is growing and apps get better with time and an increasing user base  .

the andriod market has a 24 hour return policy on all apps which helps foster useful , high quality apps over sheer quantity  .

apple will have to have to pull out something truly awesome with iphone 4  .

0 to reclaim the title of best smartphone and i'm glad there's some competition now as it means great things for the users of these devices .

the nexus beats the iphone is almost every category for me  .

i have used the iphone for the last 2 years better screen    the oled screen is so much better than the iphone  .

those youtube videos don't do the nexus justice  .

i have the iphone 3gs and nexus in hand and the iphone is not even close  .

nexus screen is much brighter with double the resolution better calls    i go really sick of att in socal  .

1 in 20 calls over 10 minutes would drop  .

tmobile works better for me  .

i sure some will wait for verizon to get the best call quality better battery    batter life on the nexus is about 20% better for me  .

i'm comparing when my iphone is new  .

also nexus batter is easily replaceable better build quality    not mentioned in many reviews , but the nexus is partially made of aluminum  .

it feels sturdier in the hand  .

two of my iphone friends also were impress with build quality better cpu    snapdragon from qualcomm is a beast  .

1000mhz vs 600 for iphone web page loading    nexus is a wee bit faster on most pages for me on wifi and 3g voice recognition    works great  .

i text using voice , search using voice , and make calls using voice i will not miss my iphone  .

it had better apps , but android gains thousands every month  .

the nexus is newer technology and simply more powerful than my iphone  .

i'm sure the next iphone will be awesome , but right now the nexus is king  .

i don't know how anyone can put an iphone above the nexus , especially when most of them do not even own a nexus i also know iphone fans will be hurt and are always flaming on any product than may be better  .

applel die hards are truly in fact from the same dna as steve jobs  .

i too love apple products , but steve has gotten too arrogant for my taste  .

he's an great ceo and makes some great products but lately he thinks he's an igod  .

he dumps on michael dell , dumps on google , and rips on adobe , and that's just getting started anyhow , anyone who really buys a nexus will be happy  .

it is a very good device updated  .

on feb 4 , 2010  .

have previously owned an iphone , htc diamond and nokia n95  .

i've engaged in mobile phone development on such platforms as windows mobile (c#) , iphone (objective c) and android (dalvik java)    i've had some experiences which suggest that the android operating system is at present the best mobile operating system available for mobile devices  .

we were just waiting for the right device to kick things off and the htc nexus one is that device if you intend to use a mobile phone for just phoning , the nexus one is not the so    called phone for you  .

something simpler may be more applicable  .

what the nexus one is , is a fully fledged computer and in that sense you could consider it like any netbook or laptop on the market    you should expect the nexus one to do everything your netbook or laptop can do , but with a smaller screen the most important benefit of the nexus one is it's integration of google services , like gmail , chat , finance , maps and other social networking applications like facebook and twitter  .

services can be synchronised providing seamless interaction with the internet services you are used to  .

the technological improvements are not lost on the user either  .

the 1ghz snap dragon chipset provides a very responsive experience and the capacity to use 3  .

5g , hsdpa standards and wifi for fantastic internet connectivity is excellent and (3g and hsdpa are not found on the iphone making the internet sluggish)  .

the nexus one (being android) allows for multiple concurrent applications to run (apple disallow this)  .

i found the device to survive very well for 20 hours (with wifi and gps on)  .

these features can be switched on and off easily to save battery power  .

not only a good all round consumer device , it provides a great platform for developing applications as well , not requiring signing like both apple iphone and nokia applications other applications like google voice and speech    to    text are also provided and surprisingly good given that they are new technologies  .

speech    to    text is quite accurate allowing a user to talk to the nexus one instead of entering text into text fields using the virtual keyboard  .

music can be accessed through the google player , spotify or the amazon mp3 store almost everything is customizable and if you're really so crazy about multi    touch , multi    touch will be available in europe but not in the us due to apple patents  .

installing and un    installing applications from the marketplace is easy and quick all in all , a completely different experience than what i've had with other phones and a glimpse on a bright future for the android operating system    definitely a device worth heavy consideration .

it has everything a smart phone should have today and it does each and every one of them extremely well  .

the snap dragon 1gigahertz processor flies  .

you really notice it in everything you do and the 512 ram is a huge plus  .

both help leap this phone performance wise over any other phone in the market currently .

as close to perfect as any phone on the market gets  .

best phone on the market and does most everything you could want it to , despite reviewers saying it cannot do many things that it can  .

it does support multi    touch , but google does not include multi    touch features in the default shipped applications (in the us market) , no doubt because they do not want to get sued by apple  .

there are already apps on the android market that use multi    touch , such as the dolphin web browser  .

also , you can sync exchange email , contacts , and calendar , and tasks ; but this requires an app called touch down , which is another $20  .

i hope to see this integrated into the next release of android multi    tasking is key for any power user  .

you get great functionality out of the box that the iphone requires jail breaking to come close to  .

for instance , you can install a lo    jack    like app (such as mobile defense ) that you can activate if your phone gets lost or stolen  .

that is possible because android allows apps to run as services in the background to get full exchange syncing (including calendar) , you need a paid app (~$20) to do this  .

but this is possible , and something all reviews i have read say is not possible on the nexus one .

it continues to surprise me with its usability  .

the more i get comfortable with the phone features better it gets .

we bought two of these the day they went on sale  .

both have performed without a hitch  .

we've had no problems with the touchscreen or 3g reception , which some have reported the screen is gorgeous , and the nexus really lets you show it off with the animated wallpapers  .

the processor is very fast ; on long webpages my iphone would checkerboard as it tried to keep up with scrolling  .

on the nexus , using the same wifi connection , their is no lag the active noise reduction is great  .

you can make a call from a noisy subway station or basketball game and the caller at the other end doesn't hears almost none of the background noise  .

this should be standard on every phone i'm not sure google will succeed in breaking the subsidized phone monopolies that some carriers have created for themselves , but i give them credit for trying  .

in the meantime , though , having support for the sale through google , support for the phone warranty through htc , and support for phone service through a third entity creates confusion  .

that has not been a problem for me , since both phones have been perfect , but it's a potential issue overall , there is no other phone that matches the screen , performance or customization of the nexus all in one package  .

it makes my iphone seem rather boring now .

multi    touch is there , as can be seen by downloading dolphin browser (free) from marketplace and using it as another browser (if not set as the default , you get a selection window when going to the internet)  .

so , maybe google did not want to flaunt the apple folks , who tend to be litigious  .

as to the cdma , it is my understanding from another website that the nexus one has the cdma built in , but not activated       mainly due (no doubt) to t    mobile and at t (like the rest of the civilized world , such as europe) being gsm kinda sloppy on your facts there , cnet  .

its the best phone to buy because its a phone that will consistently improve with time  .

eg if get a 2 year contact it will still be one of the best or the best phone in the market because all google needs to do is a software update if a better phone comes out .

i love this phone  .

i retired my g1 for it , and i could not be happier  .

iphone what  .

the best is yet to come  .

munish ghai  .

realtor  .

fresno , ca  .

ugh , for most people that cannot afford the nexus one (unlocked) this is a bummer  .

i don't want to switch to tmobile cuz' my at t plan is pretty inexpensive and i do not want to switch great phone tough i'm gonna hate my life not having it   /  .

if you're looking for an android phone , there is no comparison  .

even if youre just looking for a great phone , unless you're on at t or need at t 3g , this is the phone you want , hands down .

one hell of a phone and anyone who has a brain will buy an android phone  .

the sad fact is that a lot of the reviews on the nexus are done by i    phone loveing fan boys who will never leave apple no matter what and these same idiots hav not even used the nexus but will still slate it because its not apple  .

if it had apple on the front of the phone the idiots who are slating it would give it top marks well done google and htc keep up the good work updated  .

on jan 10 , 2010  .

the phone is sleek slim , modern very fast  .

takes great pics , has all the stuff the i phone has and then some  .

google has made its mark apple your in for a war  .

pound for pound the nexus one is the best phone on the market right now , and with google backing it , i am sure we will be seeing plenty of great things to come , apple's phone is nice , but outdated in many ways compared to this phone  .

great job google/htc in producing the #1 phone out right now .

love it  .

showed it to 2 friends , iphone guy and moto droid guy  .

they both were wanting this phone within 15 min of playing with it  .

this phone is like an iphone that runs android with affordable service if you are afraid of options and choices get an iphone as they are more simple  .

if you are someone who likes options and customization this phone if you are on the fence watch this video of the nexus in a 3d benchmark test (that it completely owns)  .

http  //www  .

engadget  .

com/2009/12/30/nexus    one    trounces    3d    benchmark    gets    caught    in    high    res    photosh/  .

it runs at almost 30 frames per second  .

try that on any other phone and people who actually dont own this phone need to stop reviewing it  .

more than half of the bad reviews are iphone people hating on it without even giving it a chance/testing it .

the pros by far outweigh the cons  .

google is a utlra responsive company  .

each android version keeps on getting better  .

compare that to how long apple took to get copy/paste and mms on the iphone , simple things  .

the issues with the market and network will get better within a year and this phone should definitely last a good 2 years  .

and not having multitouch for the google apps does not bother me at all  .

call quality and web browsing experience are amazing .

the best phone ever  .

i have been using it since early december and this is an amazing device  .

i stopped using my iphone .

once you get over the paranoia of google knowing everything about you , this is an incredible phone  .

far superior to the droid  .

the performance is much faster than the iphone  .

apps run pretty well  .

not a multi    media device like the iphone  .

i have 20 gigs of songs , movies , podcasts and audiobooks on my iphone  .

i see nothing here that can compete  .

but when it comes to keeping track of your contacts , email and google calendars , this phone is tops  .

better display than the iphone i wouldn't call this an iphone killer  .

not just because of the apps availability , although many apps that i use on the iphone just are not there for android yet  .

it really has more to do with the carrier  .

if this phone is available on verizon , it would own the market today  .

t    mobile is a sucky carrier  .

when you're on wi    fi it flies  .

on the supposed 3g t    mobile network it bogs down and goes into edge continually obviously the next gen iphone will have the amoled screen with a faster processor and availability on the verizon network  .

its going to be interesting to see .

i just love this phone , and dont need it to be or not to be iphone killer , its just a great phone , thanks google , htc and t    mobile  .

the secret / paradigm of the android o/s is    .

1) you sync your outlook calendar with igoogle/calendar (applet on the google lab , option) , then its automatically sync'd with the android phone (2    way) 2) you manage your contacts in gmail (igoogle/gmail) and they are automatically sync'd with the android phone (2    way) now the missing piece , the outlook/contacts to gmail/contacts  .

a google lap applet to sync outlook contacts to igoogle/gmail/contacts , which would then be automatically sync'd with the android phone (2    way) its this paradigm ,  .

microsoft outlook\ (contacts , calendar) sync's with igoogle\ (contacts , calendar) , which sync's with android phone google , is just a little late filling in the missing link    calendar works great  .

(love it)  .

contacts is a little late to the party .

overall what google have done is bring out something that people want  .

effectively this is the only real player in the iphone war that has any chance of succeeding and if it does not i will be suprised  .

one of the biggest problems with the iphone is its useless camera  .

3mp and no flash useless in all but the best conditions  .

this camera even though only 5mp is streets ahead and will only get better  .

the processor is also lightning fast in phone terms and when it is finally used to its full extent will kick ass with well written apps  .

the screen is faultless and it is slim and light  .

this phone without a doubt is far superior to the iphone and i dont see me ever going back to it  .

i have had quite enough of apple telling me what airtime i can use and trying at every turn to tie me into using there products  .

thank you google for giving me a way out bottom line , buy it and throw your iphone in the bin  .

(ok dont do that sell it on ebay and use the money to buy one of these , you will not regret it updated  .

on jan 8 , 2010  .

contrary to what others believe  .

the nexus one is not just an iphone clone  .

i give credit to apple for making a smartphone that is functional and with the ability to have major 3rd party app support  .

without that support , the iphone would have faded just as other popular phones have in the past  .

but the value and use of the android platform , and the existing iphone , will only is only as good as the third party app developers supporting it  .

this being the case , the nexus one has a very bright future  .

i think people are missing the big picture here  .

the nexus one isn  .

t the thing everyone wants  .

sure it has the most powerful processor ever to be endowed upon a phone  .

but the major component is what is powering this beast , and that is the android os  .

developers can and will now go blow for blow with the iphone and its never ending wardrobe of apps  .

apple officially started the game  .

but with the google android os being open source , the game has been kicked up to a whole new level updated  .

on jan 7 , 2010  .

i just sold my iphone  .

i received my nexus one last night  .

ive played with it all day yesterday and can honestly say my macbook has a new friend i love it  .

i is surfing the web , watching videos , visting flash sites with video  .

i can now watch videos i is not able to with my ipod  .

i can now listen to pandora radio and shoot off an email or read my texts  .

my iphone would not allow me to do that  .

it would close my app to open another app i love this phone  .

overall , the only comparable smartphone to iphone 3gs  .

market could use some work  .

if you wanna try android and got sick of winmobile , this is you phone  .

you could consider htc desire also if you can pay more cash , but you'll lose google voice search and gain htc sense ui and a trackpad which maybe less accurate than a trackball sometimes updated  .

on apr 21 , 2010  .

i came from the iphone 3g  .

great boost in speed , the screen is crisper , and the phone doesn't get warm/hot at all i've had it for about 2 weeks now , and i'm discovering new stuff everyday  .

definitely more geared towards the geek/power    user    type but iphone switchers wo not be disappointed at all  .

the os is definitely better than the iphone's and is comparable to web os  .

i would like to see some more official apps come out but through the open source of android you can get apps for free (download them on the internet)  .

not a lot of accessories at the moment i've tested it as a gps , works great last note would be flash 10  .

that's the only thing missing from this phone in my opinion i would recommend this phone to anyone switching over from any phone .

i have owned and used significantly the blackberry 9800 , iphone , htc tp2 , and i could not find a phone that fit my needs as perfectly as the nexusone  .

it's closest to the iphone in terms of use and interface , but much more customizable  .

while i am an apple fan (ipods and macbook pro) , i prefer google's approach and vision for their handset/android os .

i love this phone  .

did i tell you that it's fast  .

accelerometer , bluetooth , 5mp camera w/flash , replaceable battery , unlocked , good call quality , app store , mp3 store , up to 32gb storage , beautiful amoled screen (but not in bright sun) , smart , sexy (looks way better than the iphone imo) the o/s is constantly evolving , does video , cool active wallpapers , paired beautifully with my kenwood dnx8120 multimedia deck in my car , plays stereo bluetooth over it  .

i've only had it for two days , so i'm still discovering , but this phone can do alot  .

nephew has an iphone 3gs , and this phone is just better  .

apple's ui is top of the heap , no doubt , but the nexus one is no slouch with it's interface , and overall it just performs better and has better features  .

and you can replace the battery  .

i get about a day and a half to two on the battery with some some light calling and moderate browsing , with some music playing thrown in  .

cant wait to try out the android app market to see what's out there  .

havent enjoyed a piece of tech this much since i bought my amiga 1000 updated  .

on mar 26 , 2010  .

the nexus one is the best phone on the market right now considering performance , display , camera , networks , os , and apps  .

the android platform is developing quality products rapidly , so look for more innovation to come .

have been using the phone for a month , i found the machine very fast in browsing the internet , running google earth and 360' street view etc  .

the photo gallery is really nice , i have no problem in browsing thousand of photos loaded into the sdcard  .

however , the machine do not play wma audio , no fm radio is not convenience for me , hope that google will put them in the next update  .

still waiting for flash 10  .

1 from adobe .

after a two month long affair with the samsung behold ii , i decided to cast it away for the nexus one  .

in hindsight , i should have went with the n1 from the start , but it was not available at the time  .

i'd almost given up on an android phone  .

most of the android phones out there have some sort of ui attached to them that hinder the phone rather than help them  .

from this there's only three phones now , g1 , mytouch 3g , and the nexus one my first impression of the phone is the size of the screen , which is larger than most standard screens , and the overall build of the phone  .

this is definitely a solidly built phone that doesn't feel cheap by any means  .

turning it on i knew that amoled screens look great , but the n1 took that to a new level  .

the 480 x 800 resolution really makes the screen clear  .

images almost pop off the screen after boot up , i is definitely impressed with the overall performance of the phone  .

the 1 ghz snapdragon processor makes navigating the phone lightning quick  .

i couldn't hardly find a program or function that didn't boot up almost immediately  .

it's just that good the n1 is running android 2  .

1 , and as of february 2010 , has multitouch support  .

i have to say that anyone who doesn't have an android phone , they don't know what they are missing out on  .

virtually every facet of the layout is customizable  .

the live wallpapers are wonderful too and run very smoothly  .

there are 5 home screens on this phone in stock mode , but there are home replacements that allow more  .

the os itself is the other half of this phone  .

while the insane tech specs for this phone could practically sell it to any technophile , the android os seals the deal aside from all the android love , the most basic functions of the phone work nicely  .

callers have said that i sounded as though i were on a land line or at least a very good cordless  .

most of the phone is fairly intuitive  .

i don't think i ever had much problem finding functions or changing settings  .

of course , i had experience with my behold ii , but i don't think that anyone could not figure this phone out with a little playing around the multimedia functions of this phone are wonderful , but a bit limited  .

i found the stock music player to be basic and barebones  .

there is no eq settings or any flashy appearance , but it got the job done  .

still , it's something that i would like to see google improve upon with future android releases  .

the camera takes decent photos , but there is some noise and graininess to the pictures  .

the flash , however , works nicely and is very bright  .

the camera does lack a few options , but this is nothing that cannot be improved upon  .

video goes all the way up to 720p , but it's only at 20 frames per second so that might cause it to look choppy considering most tvs display at 24 fps some of the other functions like gps work fairly well  .

the gps is a little off , but not terribly so  .

wifi is very fast to connect to a hotspot or router  .

the accelerometer is near instantaneous when used  .

the auto brightness function is a bit off , but not a real negative most of the negatives with this phone are the weak stock music player , the weak ringer volume which can make the phone difficult to hear in a crowded or noisy room , and answering the phone requires a slide rather than a touch  .

the sliding is similar to the unlock function (which on this phone is the same) of the ipod or iphone  .

i also had some issues with entering text  .

the n1 virtual keyboard is not quite as accurate as the iphone or even the behold ii  .

still , it's not terrible by any means battery life on this phone is surprisingly good  .

i is able to leave wifi on , turning off background services and gps , listen to pandora radio for almost an hour and a half and it only depleted the battery 5% which is very impressive  .

i imagine with all services and options running , one could get a good days use out of the phone easily in conclusion , i'd have to say that virtually any problems with this phone are software related and in the future could be resolved  .

it's definitely worth it at either $179 or the $530  .

so you know , i had mine engraved with my name which removes the possibility of sending it back  .

that's how much i enjoy this phone updated  .

on may 12 , 2010  .

the bottom line here is that this is a powerful phone that packs nearly everything you want in a phone inside an htc shell  .

tapping , scrolling , apps , google ingenuity , and so forth sets a new standard on how phones will be produced first of all , the 3  .

7 screen is vivid , clear , and crisp  .

everything comes out as pristine web browsing is just as good as it would be on the iphone 3gs except faster  .

